Date,Open,High,Low,Shares Traded,Turnover (Rs. Cr),Close
09-Jul-02,1081.9,1083.65,1077.55,39642048,1060.63,1080.3
10-Jul-02,1081.55,1087.4,1069.45,40196542,1334.66,1071.7
11-Jul-02,1070.95,1070.95,1055.3,36454257,1056.44,1056.6
12-Jul-02,1057.1,1064.9,1054.9,31397210,926.29,1058.25
15-Jul-02,1057.95,1058.45,1043.3,30059725,812.75,1048
16-Jul-02,1047.9,1051.85,1033.95,41557411,1137.86,1035.95
17-Jul-02,1035.95,1037.5,1025,36540126,983.95,1032.55
18-Jul-02,1032.55,1044,1032.55,32852208,1005.88,1041.3
19-Jul-02,1041.35,1041.5,1032.25,38248003,1027.11,1035.9
22-Jul-02,1035.2,1035.2,1009,38097742,1152.95,1012
23-Jul-02,1012.05,1023.65,1005.75,48047033,1388.14,1021.9
24-Jul-02,1021.8,1022.2,1001.9,43163651,1267.89,1004.05
25-Jul-02,1004.2,1021.3,997.85,77644954,1953.04,1001.55
26-Jul-02,1001.05,1001.05,972.55,59582074,1477.41,973.5
29-Jul-02,973,977.95,953.15,55206523,1304.44,971.65
30-Jul-02,973,987.5,956.8,54986098,1337.34,960.65
31-Jul-02,960.3,964.1,943.6,58530809,1340.32,958.9
01-Aug-02,959.2,972.05,954.15,43346922,983.78,957.7
02-Aug-02,957.55,957.55,935.55,42399615,1008.81,954.75
05-Aug-02,954.9,966.5,953.9,42315175,996.1,963.25
06-Aug-02,963.3,969.55,955.4,40644012,960.16,966.65
07-Aug-02,967.7,978.6,966.55,44116134,1120.77,969.1
08-Aug-02,969.15,971.75,951.2,42631668,1020.17,953.55
09-Aug-02,953.8,963.85,948,53339216,1270.86,961.95
12-Aug-02,961.15,971.55,961.15,38876795,958.44,969.85
13-Aug-02,970.4,977.2,969.9,26756958,632.35,976.05
14-Aug-02,976.05,976.25,967.25,40794287,940.47,969.65
16-Aug-02,970.75,981.2,968.35,33890407,876.07,979.25
19-Aug-02,979.4,983.55,978.2,29704038,751.33,979.85
20-Aug-02,979.75,990.85,979.05,41504172,1034.75,988.55
21-Aug-02,988.6,994.25,984.35,55111392,1370.13,988.45
22-Aug-02,988.55,995.3,983.45,40653997,1136.47,985.7
23-Aug-02,985.75,996.4,984.7,39913412,1375.13,995.2
26-Aug-02,992.4,1001.45,986.15,45092815,1204.89,998.85
27-Aug-02,998.85,1003.3,985.7,54473165,1644.85,987.7
28-Aug-02,987.35,988.1,981.1,44209404,1160.35,985.7
29-Aug-02,985.85,989.4,981.45,75078066,1891.68,987.25
30-Aug-02,987.65,1012.75,986.7,70534773,1721.88,1010.6
02-Sep-02,1010.9,1024.65,1010.85,56393644,1336.13,1013.5
03-Sep-02,1013.65,1014.8,999.4,44809812,1118.01,1001.1
04-Sep-02,1000.7,1008.8,990.85,53158549,1352.68,1006.95
05-Sep-02,1006.9,1013.45,1004.2,57436407,1667,1008.6
06-Sep-02,1008.45,1008.45,992.7,45009048,1328.48,995.2
09-Sep-02,992.05,1005.85,985.25,51864825,1597.74,998.55
11-Sep-02,998.6,1002.35,993.35,44180814,1410.78,998.85
12-Sep-02,998.95,1005.15,998.8,43058940,1106.25,1001.65
13-Sep-02,1001.4,1001.4,989.85,31250206,871.92,992
16-Sep-02,991.75,997,983.55,30548896,889.45,985.75
17-Sep-02,985.75,996.8,985.75,35811735,1034.67,994.9
18-Sep-02,994.15,994.15,981.6,35931214,1097.64,983.6
19-Sep-02,983.45,985.25,970.8,40460954,1186.45,976.05
20-Sep-02,975.6,975.6,960.7,46970014,1149.06,969.6
23-Sep-02,969.85,974.75,967.35,39800308,1081.1,970.3
24-Sep-02,969.95,969.95,960.2,40927813,1079.52,966.2
25-Sep-02,964.65,971.85,960.5,44112468,1183.02,970.05
26-Sep-02,970.1,976.25,968.25,29510252,857.92,969.9
27-Sep-02,969.95,978,969.25,48529490,1282.19,976.45
30-Sep-02,976.15,976.15,961.55,38959112,1028.47,963.15
01-Oct-02,961.15,964.2,950.3,43093930,1205.37,955.2
03-Oct-02,955.35,957.9,945.8,41043857,1163.05,948.2
04-Oct-02,948.1,951.8,944.5,44508105,1109.34,948.2
07-Oct-02,947.8,956.35,946.25,40189307,960.94,954.75
08-Oct-02,954.8,963.15,952.5,54859797,1335.5,960.8
09-Oct-02,960.85,968.75,952.95,46565044,1223.39,954.75
10-Oct-02,954.8,960.45,945,47794544,1695.98,958.45
11-Oct-02,958.45,973.5,958.45,50971734,1536.74,971.05
14-Oct-02,971.5,976.5,969,40659614,1371.41,972.45
16-Oct-02,972.9,983.6,971.7,49810083,1547.95,973.6
17-Oct-02,973.7,976.05,966.55,56768806,1695.9,973.3
18-Oct-02,973.8,982.5,968.8,52619622,1678.75,971.65
21-Oct-02,971.75,976.2,965.65,32914353,1109.05,967.35
22-Oct-02,967.5,976.35,961.65,35375332,1131.33,962.5
23-Oct-02,962.9,963.75,955.45,50462667,1436.7,957.35
24-Oct-02,957.7,959.8,945,38784328,1212.82,946.9
25-Oct-02,946.8,946.8,929.25,50212164,1487.21,932.2
28-Oct-02,932.35,934.9,920.1,41855140,1110.36,922.7
29-Oct-02,922.55,939.7,921.65,63152064,1758.03,936.9
30-Oct-02,936.15,944.35,935.9,59331163,1454.94,937.75
31-Oct-02,937.35,953.3,937.05,101284389,2552.4,951.4
01-Nov-02,951.45,956.95,946.4,81886663,2104.43,951.45
04-Nov-02,951.6,965.5,951.6,20401035,556.31,962.1
05-Nov-02,962.85,963.7,957.2,46548237,1509.69,962.3
07-Nov-02,962.35,970.2,957.95,61354415,2033.24,960.7
08-Nov-02,960.5,960.95,954.35,47446182,1349.49,956.95
11-Nov-02,957.55,958.55,952.1,43589114,1168.17,954.05
12-Nov-02,953.9,960.85,948.05,44778171,1368.55,959.85
13-Nov-02,960.35,965.75,956.9,50761991,1572.84,962.65
14-Nov-02,964.15,974.1,963.5,62899686,2077.13,971.9
15-Nov-02,972.3,992.05,972.3,71314009,2276.78,990.35
18-Nov-02,990.35,1000.3,989.05,65778859,2021.86,996.85
20-Nov-02,996.85,1007.2,992.3,79534922,2773.01,1001.6
21-Nov-02,1001.8,1012.75,1001.8,70834273,2373.86,1008.75
22-Nov-02,1009.5,1026,1009.5,82797325,2956.91,1020.15
25-Nov-02,1020.9,1030.35,1017.5,65195626,2094.59,1026.2
26-Nov-02,1026.4,1040.45,1026,78128618,2518.63,1036.15
27-Nov-02,1036.35,1042.2,1027.7,68616818,2560.95,1031.1
28-Nov-02,1031.25,1051.75,1031.25,75687832,2460.37,1049.7
29-Nov-02,1049.55,1057.45,1040.95,62330269,1799.4,1050.15
01-Dec-03,1615.85,1660.55,1615.7,110444045,3091.43,1657.65
02-Dec-03,1657.65,1671.85,1639.65,117862704,3513.18,1658.5
03-Dec-03,1660.7,1676.2,1655.9,97016649,3056.36,1670.5
04-Dec-03,1670.65,1683.75,1656.1,103573662,3315.14,1675.2
05-Dec-03,1675.5,1688.25,1642.05,100930848,2994.09,1645.8
08-Dec-03,1644.85,1654.35,1631.85,95772821,2975.21,1646.25
09-Dec-03,1646.4,1677.9,1646.4,82349571,2463.83,1675.85
10-Dec-03,1675.75,1697.3,1672.65,102329931,3109.8,1686.9
11-Dec-03,1688.35,1701.7,1678.35,85832630,2755.01,1695.4
12-Dec-03,1695.8,1705.95,1686.45,95310528,2800.09,1698.9
15-Dec-03,1699.7,1728,1699.7,99575076,2654.9,1723.95
16-Dec-03,1723.9,1740.3,1711.3,105562816,3445.6,1736.25
17-Dec-03,1736.35,1746.2,1725.4,101347785,2944.41,1733.25
18-Dec-03,1733.2,1759,1725.85,114569624,3227.49,1756.1
19-Dec-03,1757,1783.7,1755.4,140662197,3602.88,1778.55
22-Dec-03,1778.85,1794.3,1778.4,93942619,2719.2,1789.15
23-Dec-03,1789.1,1800.9,1751.05,85978089,2749.22,1780.3
24-Dec-03,1788.45,1815.6,1780.3,134998248,3223.77,1808.7
26-Dec-03,1804.7,1840.35,1804.7,114224183,2610.62,1837.05
29-Dec-03,1838.05,1876,1837.65,98547463,2703.6,1874.05
30-Dec-03,1878.9,1914.4,1858.55,149042440,3983.29,1873.25
31-Dec-03,1868.9,1895.65,1852.5,114764846,3497.25,1879.75
01-Jan-04,1880.35,1917.05,1880.35,102551958,2846.7,1912.25
02-Jan-04,1912.25,1951.7,1911.05,117079420,3407.72,1946.05
05-Jan-04,1946.3,1969.2,1930.75,129703252,4153.29,1955
06-Jan-04,1955.1,1979.05,1908.75,124014883,4331.43,1926.7
07-Jan-04,1927.95,1930.95,1888.1,119197257,4147.23,1916.75
08-Jan-04,1918.1,1973.45,1918.1,115681568,3707.92,1968.55
09-Jan-04,1969,2014.65,1957.45,153058574,5219.22,1971.9
12-Jan-04,1972,1980.55,1936.75,116680396,3798.33,1945.6
13-Jan-04,1944.7,1967.85,1926.1,109878698,3739.87,1963.6
14-Jan-04,1987.4,1995.2,1970.1,113207896,3931.87,1982.15
15-Jan-04,1983.2,2000.3,1933.25,121984544,4391.16,1944.45
16-Jan-04,1944.15,1953.05,1887.1,122454732,4310,1900.65
19-Jan-04,1901.9,1943.1,1874.95,120699191,3892.34,1935.35
20-Jan-04,1928.8,1957.65,1876.85,137946936,4262.71,1893.25
21-Jan-04,1895.45,1899.55,1811.35,142236140,4594.8,1824.6
22-Jan-04,1824.7,1854.55,1756.25,164347974,5409.25,1770.5
23-Jan-04,1771.1,1858.5,1771.1,130354915,4345.51,1847.55
27-Jan-04,1847.9,1911.3,1844.65,127781806,4122.15,1904.7
28-Jan-04,1903.9,1918.45,1846.35,153540516,5048.23,1863.1
29-Jan-04,1863,1883.1,1827.25,158143479,5404.84,1843.6
30-Jan-04,1843.7,1860.4,1804.3,137217319,4236.83,1809.75
03-Feb-04,1809.3,1815.95,1755.65,142154231,4535.66,1769
04-Feb-04,1769.1,1829.65,1761.75,152457977,4511.81,1822.2
05-Feb-04,1823.5,1846.75,1787.15,152934389,4955.89,1804.5
06-Feb-04,1804.35,1837.95,1797.95,119124927,4133.44,1833.65
09-Feb-04,1834.9,1885.2,1833.05,102126031,3583.16,1880.7
10-Feb-04,1880.85,1897,1861.65,130427516,4704.56,1880.75
11-Feb-04,1891.8,1894.8,1874.5,110956963,3716.93,1891.5
12-Feb-04,1892.2,1906.1,1869.25,109930676,4303.74,1885.3
13-Feb-04,1875.6,1916.2,1873.25,123505334,3636.58,1913.6
16-Feb-04,1914.45,1929.5,1909.45,116669614,3681.99,1913.55
17-Feb-04,1913.55,1926.15,1905.5,122676414,3827.54,1920.1
18-Feb-04,1920,1935.8,1912.6,109066831,3894.99,1916.45
19-Feb-04,1916.65,1919.7,1851.8,140471420,4599.88,1858.3
20-Feb-04,1858.25,1872.85,1831.15,130222046,4679.07,1852.65
23-Feb-04,1853,1867.25,1800.2,99793235,3453.62,1808.2
24-Feb-04,1808.4,1826.85,1780.35,132737579,4570.61,1821.35
25-Feb-04,1833.65,1834.1,1779,102770698,3708.05,1786.8
26-Feb-04,1787.45,1818.6,1760.55,114138836,4340.02,1765.8
27-Feb-04,1765.9,1807.45,1763.95,128743251,4214.13,1800.3
01-Mar-04,1798.35,1856.45,1795.35,113700489,3988.98,1852.7
03-Mar-04,1852.45,1868.25,1842.45,133763488,4701.32,1860.4
04-Mar-04,1859.3,1867.95,1831.2,112524143,4227.16,1843.85
05-Mar-04,1843.9,1871.1,1843.9,116411628,3809.32,1867.7
08-Mar-04,1868.15,1891.95,1867.95,129103983,4066.08,1885.25
09-Mar-04,1884.5,1898.7,1843,127687024,4521.55,1866.05
10-Mar-04,1866.3,1866.4,1835.8,131854116,4195.69,1844.35
11-Mar-04,1843.95,1843.95,1798.45,116657246,3917.52,1805.4
12-Mar-04,1805.2,1820.95,1775.9,126013646,4251.6,1812.2
15-Mar-04,1812.45,1836,1751.8,134128305,4196.72,1763.4
16-Mar-04,1763.35,1769.5,1730.1,145237359,4406.37,1749.35
17-Mar-04,1749.6,1765.05,1738.85,98285659,3413.1,1749.85
18-Mar-04,1750,1754.95,1708.3,99544763,3311.3,1716.65
19-Mar-04,1716.3,1738.6,1703.55,98828472,3430.89,1725.1
22-Mar-04,1726.3,1726.35,1678.4,89144358,2764.75,1685
23-Mar-04,1685.15,1710.45,1669.7,99199995,2919.1,1696.4
24-Mar-04,1697.4,1700.65,1676.4,88912964,2743.1,1692.1
25-Mar-04,1691.95,1720.65,1691.95,108540393,3494.67,1704.45
26-Mar-04,1704.45,1755.45,1703.8,107611073,3338.39,1747.5
29-Mar-04,1747.35,1766.15,1739.5,81094296,2661.28,1762.05
30-Mar-04,1762.15,1775.4,1746.25,88665735,3027.82,1750.15
31-Mar-04,1744.6,1775.3,1740.2,93070841,3209.27,1771.9
01-Apr-04,1771.45,1823.05,1771.45,111071273,3379.44,1819.65
02-Apr-04,1856.1,1856.3,1809,118736971,3739.26,1841.1
05-Apr-04,1841.1,1878.8,1840,102595126,3401.78,1856.6
06-Apr-04,1870.8,1876.15,1836.9,109408750,4062.87,1851.15
07-Apr-04,1856.4,1865.2,1833.95,86260745,2987.03,1848.7
08-Apr-04,1854,1864.95,1839.7,93980684,3395.25,1853.55
12-Apr-04,1860.3,1873.75,1828.95,80205015,2951.98,1838.2
13-Apr-04,1838.5,1885.15,1819.8,85830602,3640.14,1878.45
15-Apr-04,1878.5,1884.5,1855,112263936,4396.84,1861.95
16-Apr-04,1863.85,1882.55,1861.8,83291614,3134.55,1868.95
17-Apr-04,1869.2,1875.95,1864.95,23013538,765.8,1868.1
19-Apr-04,1868.2,1876.2,1837.4,93078338,3050.44,1844.05
20-Apr-04,1844.4,1851,1832,102774012,2792.83,1844.25
21-Apr-04,1844.35,1876,1838.6,114885658,3380.33,1873.35
22-Apr-04,1873.55,1894.6,1871,116776999,3565.58,1889.55
23-Apr-04,1890.85,1912.35,1885.75,127538156,4161.45,1892.45
27-Apr-04,1890.05,1893.1,1814,120420688,4020.06,1817.25
28-Apr-04,1819,1833.95,1801.8,117150482,3899.16,1816.55
29-Apr-04,1816.7,1818.9,1793.1,136948059,4883.42,1808.95
30-Apr-04,1820.55,1841.45,1788.3,105820820,3326.59,1796.1
03-May-04,1796.1,1801.45,1742.8,105961228,3650.08,1766.7
04-May-04,1769.1,1803.15,1768.8,89713100,3094.57,1793.1
05-May-04,1789.45,1814.35,1788.1,76697398,2629.28,1809.9
06-May-04,1810.3,1837.95,1810.3,83788972,2949.29,1832.8
07-May-04,1832.85,1833.15,1796.95,84070586,2908.05,1804.45
10-May-04,1804.4,1804.4,1753.8,98002184,3201.51,1769.1
11-May-04,1768.7,1768.7,1692.9,98598870,3395.03,1699.45
12-May-04,1699.25,1721.35,1689.85,106577371,3635.13,1711.1
13-May-04,1707.95,1750.3,1625.1,155582005,5238.04,1717.5
14-May-04,1717.05,1722.8,1566.95,177163472,5387.79,1582.4
17-May-04,1582.5,1583.8,1292.2,114967105,3253.17,1388.75
18-May-04,1392.95,1517.6,1389.65,148414213,4332.94,1503.95
19-May-04,1508.05,1576.05,1508.05,141941997,4088.33,1567.85
20-May-04,1566.5,1591.05,1531.3,134939278,3642.73,1543.85
21-May-04,1545.05,1566.15,1498.1,113119146,3323.52,1560.2
24-May-04,1563.65,1613.6,1563.05,93125853,3078.95,1608.85
25-May-04,1608.9,1621.45,1566.4,101368524,3451.03,1606.7
26-May-04,1608.15,1625.7,1587,101450235,3256.47,1598.8
27-May-04,1590.15,1606,1576.05,101143246,3366.55,1586.4
28-May-04,1586.35,1587.1,1504,134295973,3981.89,1508.75
31-May-04,1507.05,1509.05,1456.2,127192663,3731.2,1483.6
01-Jun-04,1483.9,1529.6,1483.9,107046479,3417.82,1507.9
02-Jun-04,1508,1543.3,1508,87161946,2814.24,1535.2
03-Jun-04,1535.8,1566.5,1484.5,112497745,3585.09,1495.1
04-Jun-04,1494.85,1527,1480.8,106871617,3176.73,1521.1
07-Jun-04,1521.6,1557.5,1521.6,105183587,3253.18,1542.55
08-Jun-04,1542.6,1557,1526.45,91169729,2982.37,1550.55
09-Jun-04,1550.45,1561.6,1541.6,93462741,3018.55,1548.3
10-Jun-04,1547.7,1552.75,1535,78627977,2502.91,1544.75
11-Jun-04,1544.95,1547.4,1504.8,85740531,2765.35,1508.45
14-Jun-04,1508.15,1509.6,1474.65,96831363,2815.43,1481.35
15-Jun-04,1481.45,1507.85,1481,97738521,2967.28,1501
16-Jun-04,1500.95,1525.2,1490.45,88673485,2757.74,1494.75
17-Jun-04,1494.7,1519.2,1482.2,88057448,2804.31,1512.05
18-Jun-04,1511.95,1515.05,1485.05,89863436,3018.17,1491.2
21-Jun-04,1490.75,1499.8,1478.85,80291533,2748.07,1482
22-Jun-04,1482.85,1489.6,1467.65,90058699,2982.61,1474.7
23-Jun-04,1474.8,1481.45,1442.55,102698050,3358.19,1446.1
24-Jun-04,1445.35,1474.3,1437.9,136457145,4306.05,1470.75
25-Jun-04,1471.5,1494,1459.55,148717352,3377.37,1488.5
28-Jun-04,1488.6,1516.95,1488.6,127919681,3082.24,1514.35
29-Jun-04,1514.35,1528.5,1503.3,135420339,3739.42,1518.3
30-Jun-04,1518.7,1532.15,1501.7,132032819,3528.42,1505.6
01-Jul-04,1506.65,1539.15,1504.55,113007107,3317.12,1537.2
02-Jul-04,1537.05,1547.65,1516.15,127491075,3427.55,1537.5
05-Jul-04,1537.55,1546,1522.9,101154967,2575.44,1526.85
06-Jul-04,1526.65,1561,1524.15,131317837,3127.59,1558.25
07-Jul-04,1558.05,1578.5,1551.35,159590341,4030.35,1566.8
08-Jul-04,1567.25,1586.55,1504.5,204439801,5071.51,1518.15
09-Jul-04,1517.45,1557.75,1472.55,104348113,2723.9,1553.2
12-Jul-04,1548.6,1562.8,1537.7,82414320,2231.79,1556.95
13-Jul-04,1560,1569.75,1530.6,79361213,2291.93,1539.3
14-Jul-04,1535.1,1552.25,1519.35,109996034,2906.68,1522.75
15-Jul-04,1523.1,1543.25,1517.8,141173783,3092.33,1539.4
16-Jul-04,1538.15,1562,1533.65,138318933,3143.87,1558.8
19-Jul-04,1559.2,1582.35,1556.55,112369129,2731.76,1571.6
20-Jul-04,1571.7,1581.05,1555.55,121193509,2753.34,1566.1
21-Jul-04,1566.15,1600.7,1562.9,112756067,2630.54,1581.4
22-Jul-04,1581.6,1609.55,1580.95,170678158,3863.38,1598.1
23-Jul-04,1587.6,1610.85,1587.6,152832431,3261.47,1601.6
26-Jul-04,1602.15,1620.35,1584.65,138957185,3282.33,1618
27-Jul-04,1617.95,1629.35,1597.2,167540739,3908.75,1600.75
28-Jul-04,1600.85,1609.45,1586.15,147021678,3430.09,1594.15
29-Jul-04,1594.7,1624.3,1590.15,167182154,3976.64,1618.7
30-Jul-04,1618.9,1638.7,1609.9,150998622,3518.68,1632.3
02-Aug-04,1631.55,1643.8,1627.25,96477681,2666.62,1639.05
03-Aug-04,1639.95,1648.35,1626.3,135832403,3680.29,1630.6
04-Aug-04,1631.3,1635.95,1618.2,105081166,2911.92,1626.55
05-Aug-04,1626.4,1656.25,1626.4,134331831,3137.55,1654.95
06-Aug-04,1654.85,1658.7,1626.7,141536623,3540.65,1633.4
09-Aug-04,1633.25,1644.4,1617.05,107649584,3014.48,1642.6
10-Aug-04,1642.75,1656.6,1637.7,120498596,3144.47,1652.15
11-Aug-04,1652.1,1658.9,1616.85,138797784,3404.88,1621.6
12-Aug-04,1624.3,1629.15,1599.5,125121830,3015.95,1607.2
13-Aug-04,1598.2,1612.7,1591.6,110483689,3019.8,1598.2
16-Aug-04,1597.5,1603.2,1582.35,142520329,2664.7,1599.15
17-Aug-04,1624,1628.45,1597.45,139522764,2808.93,1604.35
18-Aug-04,1604.15,1604.15,1577.25,105910219,2368.08,1581.8
19-Aug-04,1581.9,1612.5,1581.9,111167429,2740.83,1609.2
20-Aug-04,1609.2,1610.6,1584.05,108919261,2516.87,1590.35
23-Aug-04,1590.9,1595.55,1573.7,128548070,2626.53,1578.2
24-Aug-04,1578.2,1597.9,1578.05,94198546,2380.67,1591.6
25-Aug-04,1592.2,1598.55,1586.35,70779892,2018.74,1595.7
26-Aug-04,1595.75,1613.25,1593.45,96018805,2752.72,1610.75
27-Aug-04,1610.85,1617.25,1600.15,66373587,1932.14,1609
30-Aug-04,1609.45,1629.9,1609.2,62840641,1757.61,1628.45
31-Aug-04,1628.5,1634.8,1618.3,92193309,2025.51,1631.75
01-Sep-04,1631.7,1640.55,1631.1,80868524,1886.89,1635.45
02-Sep-04,1635.5,1641.25,1619.9,73762856,2109.39,1629.3
03-Sep-04,1629.65,1636.1,1622.1,81209846,2064.5,1634.1
06-Sep-04,1634.6,1649.15,1634.45,68876077,1845.01,1644
07-Sep-04,1643.95,1653.15,1641.8,73203629,2043.04,1650.15
08-Sep-04,1650.6,1658.85,1648.25,75592478,2109.73,1656.25
09-Sep-04,1656.25,1662.4,1640.25,86876535,2271.51,1649
10-Sep-04,1649.45,1670.95,1642.35,78599722,2245.2,1668.75
13-Sep-04,1668.25,1681.75,1668.05,81533998,2356.72,1675.2
14-Sep-04,1675.2,1686.8,1668.45,90528039,2905.73,1685.55
15-Sep-04,1685.7,1694.45,1675.85,104918054,2971.55,1683.2
16-Sep-04,1683.6,1708,1677.35,139089131,2642.31,1705.7
17-Sep-04,1702.7,1736.4,1702.7,159703813,3302.78,1733.65
20-Sep-04,1734.05,1741.55,1725.3,132546554,3119.04,1728.8
21-Sep-04,1728.75,1753,1724.7,122449459,3157.29,1750.2
22-Sep-04,1749.75,1760.8,1736.3,123805174,3369.28,1753.9
23-Sep-04,1753.1,1753.15,1723.4,142285668,3312.3,1726.15
24-Sep-04,1726.15,1736.9,1717.2,101667012,2558.88,1722.5
27-Sep-04,1722.4,1726.15,1707.95,81158865,2082,1717.5
28-Sep-04,1717.45,1717.9,1697.4,98870177,2337.5,1700.25
29-Sep-04,1700.55,1730.3,1695.7,144119600,3062.45,1727.95
30-Sep-04,1728.3,1748.2,1728.2,125084761,3497.3,1745.5
01-Oct-04,1744.4,1778.65,1737.85,95830753,2792.65,1775.15
04-Oct-04,1776.75,1813.9,1775.45,94391831,2827.59,1805.65
05-Oct-04,1805.85,1816.55,1798.6,96076661,2683.17,1812.45
06-Oct-04,1811.7,1824.8,1790.6,106347877,3046.63,1794.9
07-Oct-04,1793,1821.85,1793,90730956,2648.33,1815.7
08-Oct-04,1815.65,1825.15,1808.75,94300969,2373.06,1820.2
09-Oct-04,1812.85,1824.9,1812.8,25796168,476.09,1817.8
11-Oct-04,1817.85,1829.45,1803.5,71941685,1840.57,1807.75
12-Oct-04,1808.45,1820.9,1783.05,87627308,2429.3,1786.9
14-Oct-04,1784.8,1805.7,1773,96789923,2752.88,1794.75
15-Oct-04,1794.8,1814.05,1789.55,82579352,2480.47,1795
18-Oct-04,1796.05,1806.15,1782.95,64342310,1984,1786
19-Oct-04,1787.2,1813.9,1787.2,73752799,2356.35,1808.4
20-Oct-04,1808.6,1815.2,1785.45,80483375,2583.48,1790.05
21-Oct-04,1790.35,1795.4,1772.4,69150111,2104.67,1779.75
25-Oct-04,1780,1783.55,1753.5,78085684,2519.1,1757.25
26-Oct-04,1777.85,1782.1,1750.3,99726392,2767.66,1781.05
27-Oct-04,1781.15,1797.55,1774.2,87521515,2732.38,1783.85
28-Oct-04,1783.9,1808.15,1783.9,113058113,3488.47,1800.1
29-Oct-04,1800.85,1808.85,1783.1,125107570,2764.04,1786.9
01-Nov-04,1787.3,1800.25,1776.7,79012229,2186.18,1797.75
02-Nov-04,1798.3,1817.1,1798.3,76288479,2158.3,1813.7
03-Nov-04,1814.15,1838.4,1814.15,86217947,2674.47,1837.4
04-Nov-04,1837.8,1853.05,1830.5,85025973,2486.12,1834.85
05-Nov-04,1836.05,1854.4,1836,63624259,2153.09,1852.3
08-Nov-04,1852.45,1871.05,1852.45,63019704,2475.89,1862.8
09-Nov-04,1863.55,1869.45,1853.45,63300470,2226.62,1858.75
10-Nov-04,1859.65,1878.2,1857.7,71714188,2287.85,1876.1
11-Nov-04,1876.45,1884.65,1866.95,58868131,1957.33,1870.55
12-Nov-04,1871.9,1885.05,1866.75,21421309,494.87,1872.95
16-Nov-04,1872.8,1881.4,1862.8,68597061,2348.72,1879
17-Nov-04,1879.05,1892.15,1874.35,77652189,2262.65,1888.65
18-Nov-04,1890.45,1895.3,1880.8,91092186,2493.49,1892.05
19-Nov-04,1891.95,1898.15,1869.35,83053004,2527.42,1872.35
22-Nov-04,1872.55,1878.05,1845.1,73274594,2406.05,1873.35
23-Nov-04,1873.35,1900.05,1873.35,82131852,2321.25,1892.6
24-Nov-04,1893.15,1907.35,1889.85,65665293,2179.01,1904.05
25-Nov-04,1904.25,1915.8,1892.6,105457319,3406.41,1901.05
29-Nov-04,1899.3,1942.95,1894.6,110660425,3369.71,1939.65
30-Nov-04,1940.25,1963.8,1940.25,119046574,3606.33,1958.8
01-Dec-04,1960.75,1971.6,1944.5,114582297,3365.32,1962.05
02-Dec-04,1962.75,2001.55,1962.75,131745401,4187.5,1999
03-Dec-04,1991.9,2011.9,1990.3,111129666,3660.05,1996.2
06-Dec-04,1996.3,2012.25,1989.95,103216603,3157.1,1993.15
07-Dec-04,1990.6,2002.6,1981.15,91427830,2781.42,1992.7
08-Dec-04,1994.15,2009.7,1973.15,101909462,2872.41,1977.95
09-Dec-04,1977.8,1995.7,1964.5,87016756,2828.64,1989.95
10-Dec-04,1990.2,1999.7,1964.65,86928429,2856.74,1969
13-Dec-04,1970.6,1987,1964.8,68234148,2340.15,1985.35
14-Dec-04,1985.2,2008.8,1972.85,80092685,2179.86,2006.8
15-Dec-04,2006.8,2034.35,2006.8,86232934,2892.86,2028.7
16-Dec-04,2028.8,2039.2,2019.5,76507235,2730.46,2033.2
17-Dec-04,2032.85,2037.7,2007.2,86236837,2600.66,2012.1
20-Dec-04,2012.5,2029.5,2007.15,83223264,2606.99,2026.85
21-Dec-04,2027.8,2047.5,2025.25,73293290,2580.87,2044.65
22-Dec-04,2040.6,2053.9,2029.85,75621797,2879.34,2035.35
23-Dec-04,2035.6,2049.3,2031.9,57029880,2104.08,2045.15
24-Dec-04,2045.35,2065.6,2045.3,68446068,2291.06,2062.7
27-Dec-04,2061.6,2079.05,2046.25,73520453,2537.58,2062.6
28-Dec-04,2063.6,2074.6,2060.05,85664006,2411.59,2071.35
29-Dec-04,2071.55,2086.15,2062.35,68714648,2264.84,2069.6
30-Dec-04,2070.55,2088.45,2052.25,79260391,2817.35,2059.8
31-Dec-04,2059.85,2083,2059.85,60138542,1989.38,2080.5
03-Jan-05,2080,2118.6,2080,70506865,2375.1,2115
04-Jan-05,2116.95,2120.15,2100.55,72718302,2416.13,2103.75
05-Jan-05,2103.75,2105.1,1990.15,109223487,3622.02,2032.2
06-Jan-05,2031.55,2035.65,1984.25,94321939,3233.82,1998.35
07-Jan-05,1998.25,2021.45,1992.55,76285818,2764.03,2015.5
10-Jan-05,2016.75,2025.9,1974.8,75659206,2349.26,1982
11-Jan-05,1982.7,1988.9,1947.35,70270295,2635.87,1952.05
12-Jan-05,1953.6,1966.65,1900.85,85040272,3348.69,1913.6
13-Jan-05,1922.5,1963.4,1916.95,80904072,2864.68,1954.55
14-Jan-05,1954.9,1961.4,1922.85,86211083,2653.22,1931.1
17-Jan-05,1931.75,1944.55,1902.45,82253062,2700.13,1932.9
18-Jan-05,1933.05,1956.95,1925.35,91873146,3095.09,1934.05
19-Jan-05,1934.1,1945.65,1922.35,94221284,2293.88,1926.65
20-Jan-05,1928.1,1940.95,1900.05,96601275,3420.1,1925.3
24-Jan-05,1925.3,1932.75,1902.9,74819372,2620.68,1909
25-Jan-05,1908.85,1934.25,1894.4,88566262,2826.51,1931.85
27-Jan-05,1931.9,1961.75,1929,135722670,3844.54,1955
